gvkey,fiscal_year,ticker,company_name,cik,accession_number,mdna_total_sentence_count,mdna_total_word_count,n_kept_sentences,n_ai_candidate_sentences,n_generic_ai_disclosure_sentences,n_substantive_ai_implementation_sentences,n_substantive_ai_risk_governance_sentences,n_substantive_ai_disclosure_sentences,ai_candidate_sentence_intensity,generic_ai_disclosure_sentence_intensity,substantive_ai_disclosure_sentence_intensity,substantive_ai_implementation_sentence_intensity,substantive_ai_risk_governance_sentence_intensity,ai_candidate_per_10000_words,generic_ai_disclosure_per_10000_words,substantive_ai_disclosure_per_10000_words,substantive_ai_implementation_per_10000_words,substantive_ai_risk_governance_per_10000_words,tic,conm,fyear,datadate,sic,naics,gsubind,log_assets,ROA,leverage,debt_at,sales_growth,rd_to_assets,capex_to_assets,intangibles_to_assets,tobin_q,prcc_f,csho,cash_ratio,ppe_ratio,log_emp,at,ni,lt,sale,xrd,capx,intan,future_ROA,future_sales_growth,future_earnings_growth,future_capex_to_assets,future_rd_to_assets,future_operating_performance,sector,tobin_q_winsorized,sales_growth_winsorized,future_sales_growth_winsorized,future_earnings_growth_winsorized,leverage_winsorized,post_ai,has_ai_candidate,has_generic_ai,has_substantive_ai,sample_valuation,sample_future_performance,momentum_12m,volatility_12m,momentum_12m_winsorized
133768.0,2025,MET,"MetLife, Inc.",1099219.0,0001099219-25-000044,787,33495,787,13,2,7,4,11,0.0165184243964421,0.0025412960609911,0.013977128335451,0.0088945362134688,0.0050825921219822,3.881176294969398,0.5971040453799075,3.284072249589491,2.089864158829676,1.194208090759815,MET,METLIFE INC,2025,2025-12-31,6311,524113.0,40301020.0,13.521362291333222,0.0045345600845986,0.961188513700303,0.0290847945290042,0.0859042628123855,,0.0,0.0155978667840454,1.0306120595410957,78.94,655.334,0.0540389658143286,0.0050780631429775,3.828641396489095,745166.0,3379.0,716245.0,77084.0,,0.0,11623.0,,,,,,,Finance,1.0306120595410957,0.0859042628123855,,,0.961188513700303,1,1,1,1,0,0,,,
133366.0,2019,EW,Edwards Lifesciences Corporation,1099800.0,0001099800-19-000004,222,7481,222,27,3,24,0,24,0.1216216216216216,0.0135135135135135,0.1081081081081081,0.1081081081081081,0.0,36.09143162678786,4.010159069643096,32.08127255714477,32.08127255714477,0.0,EW,EDWARDS LIFESCIENCES CORP,2019,2019-12-31,3842,339113.0,35101010.0,8.777725008746753,0.1613569457930673,0.3606294600884697,0.1046223085340854,0.1679381110991726,0.1222700020036682,0.0392102464511952,0.2318398298423267,7.87915398961175,233.29,209.1,0.2337972595983415,0.1757679443904995,2.631888840136646,6488.1,1046.9,2339.8,4348.0,793.3,254.4,1504.2,0.1137748545688189,0.0088086476540938,-0.2134874391059318,0.0562379958823285,0.105111163311271,0.1137748545688189,Instruments,7.87915398961175,0.1679381110991726,0.0088086476540938,-0.2134874391059318,0.3606294600884697,0,1,1,1,1,1,0.5118809622738301,0.0754372636184692,0.5118809622738301
133366.0,2020,EW,Edwards Lifesciences Corporation,1099800.0,0001099800-20-000005,200,6216,200,26,4,22,0,22,0.13,0.02,0.11,0.11,0.0,41.82754182754183,6.435006435006435,35.39253539253539,35.39253539253539,0.0,EW,EDWARDS LIFESCIENCES CORP,2020,2020-12-31,3842,339113.0,35101010.0,8.886975852650998,0.1137748545688189,0.3679374335023697,0.0960191236821378,0.0088086476540938,0.105111163311271,0.0562379958823285,0.2079009548023379,8.237787097041632,91.23,624.3,0.1961006480496331,0.2058006660126293,2.7013612129514133,7237.1,823.4,2662.8,4386.3,760.7,407.0,1504.6,0.1767812198621598,0.1929188609990196,0.8254797182414378,0.0383176910592054,0.1062145696610448,0.1767812198621598,Instruments,8.237787097041632,0.0088086476540938,0.1929188609990196,0.8254797182414378,0.3679374335023697,0,1,1,1,1,1,0.0274754821647065,0.1034856484664185,0.0274754821647065
133366.0,2021,EW,Edwards Lifesciences Corporation,1099800.0,0001099800-21-000007,242,7138,242,26,10,16,0,16,0.1074380165289256,0.0413223140495867,0.0661157024793388,0.0661157024793388,0.0,36.42476884281312,14.009526478005045,22.41524236480808,22.41524236480808,0.0,EW,EDWARDS LIFESCIENCES CORP,2021,2021-12-31,3842,339113.0,35101010.0,9.04812727805888,0.1767812198621598,0.3136334768188554,0.0811869310563827,0.1929188609990196,0.1062145696610448,0.0383176910592054,0.1754169312916049,9.8227430433044,129.55,624.1,0.1726883541504951,0.1927292828076117,2.7536607123542622,8502.6,1503.1,2666.7,5232.5,903.1,325.8,1491.5,0.1835272836900814,0.0286478738652651,0.0125074845319673,0.0294965330117576,0.1139825143201688,0.1835272836900814,Instruments,9.8227430433044,0.1929188609990196,0.0286478738652651,0.0125074845319673,0.3136334768188554,0,1,1,1,1,1,0.2791738317640763,0.0746140938861216,0.2791738317640763
133366.0,2022,EW,Edwards Lifesciences Corporation,1099800.0,0001099800-22-000005,247,7586,247,34,8,26,0,26,0.1376518218623481,0.0323886639676113,0.1052631578947368,0.1052631578947368,0.0,44.81940416556815,10.545742156604271,34.27366200896388,34.27366200896388,0.0,EW,EDWARDS LIFESCIENCES CORP,2022,2022-12-31,3842,339113.0,35101010.0,9.023106770821208,0.1835272836900814,0.2997648477539946,0.0833644859813084,0.0286478738652651,0.1139825143201688,0.0294965330117576,0.1747965028640337,5.772814350316551,74.61,608.3,0.1466144106119987,0.2080313536328007,2.8507065015037334,8292.5,1521.9,2485.8,5382.4,945.2,244.6,1449.5,0.1497778537252221,0.1156361474435197,-0.0785202707142387,0.0270206766917293,0.1144694121667805,0.1497778537252221,Instruments,5.772814350316551,0.0286478738652651,0.1156361474435197,-0.0785202707142387,0.2997648477539946,0,1,1,1,1,1,-0.2801230030846846,0.1049799359811486,-0.2801230030846846
133366.0,2023,EW,Edwards Lifesciences Corporation,1099800.0,0001099800-23-000005,228,6825,228,26,7,19,0,19,0.1140350877192982,0.0307017543859649,0.0833333333333333,0.0833333333333333,0.0,38.095238095238095,10.256410256410255,27.83882783882784,27.83882783882784,0.0,EW,EDWARDS LIFESCIENCES CORP,2023,2023-12-31,3842,339113.0,35101010.0,9.14454239138575,0.1497778537252221,0.2823607313738893,0.0742160799726589,0.1156361474435197,0.1144694121667805,0.0270206766917293,0.1796287593984962,5.177468707279562,76.25,601.1,0.1759868421052631,0.1968771360218728,2.9856819377004897,9363.2,1402.4,2643.8,6004.8,1071.8,253.0,1681.9,0.3197628549324796,-0.0941413535837996,1.976754135767256,0.0193331443934647,0.0806568979648112,0.3197628549324796,Instruments,5.177468707279562,0.1156361474435197,-0.0941413535837996,1.976754135767256,0.2823607313738893,1,1,1,1,1,1,-0.1234946479479613,0.0770547832694179,-0.1234946479479613
133366.0,2024,EW,Edwards Lifesciences Corporation,1099800.0,0001099800-24-000004,234,7070,234,34,15,19,0,19,0.1452991452991453,0.0641025641025641,0.0811965811965812,0.0811965811965812,0.0,48.09052333804809,21.21640735502121,26.87411598302688,26.87411598302688,0.0,EW,EDWARDS LIFESCIENCES CORP,2024,2024-12-31,3842,339113.0,35101010.0,9.476949460570465,0.3197628549324796,0.2292095930388424,0.0536180708218118,-0.0941413535837996,0.0806568979648112,0.0193331443934647,0.2262146407972241,3.5668623470927523,74.03,588.6,0.3047880937243878,0.1366648028003952,2.760009940032921,13055.3,4174.6,2992.4,5439.5,1053.0,252.4,2953.3,0.0783736822124229,0.1154701718907988,-0.7428496143343075,0.0189965832432905,0.0787898256577986,0.0783736822124229,Instruments,3.5668623470927523,-0.0941413535837996,0.1154701718907988,-0.7428496143343075,0.2292095930388424,1,1,1,1,1,1,0.053758643509399,0.1262662531589918,0.053758643509399
133366.0,2025,EW,Edwards Lifesciences Corporation,1099800.0,0001099800-25-000005,31,1162,31,12,4,8,0,8,0.3870967741935484,0.1290322580645161,0.2580645161290322,0.2580645161290322,0.0,103.27022375215148,34.42340791738382,68.84681583476764,68.84681583476764,0.0,EW,EDWARDS LIFESCIENCES CORP,2025,2025-12-31,3842,339113.0,35101010.0,9.524946711365825,0.0783736822124229,0.2452764068568758,0.0514995765557924,0.1154701718907988,0.0787898256577986,0.0189965832432905,0.211488479397249,3.8594950062786553,85.25,580.7,0.3085886166515784,0.1397803930730368,2.772588722239781,13697.2,1073.5,3359.6,6067.6,1079.2,260.2,2896.8,,,,,,,Instruments,3.8594950062786553,0.1154701718907988,,,0.2452764068568758,1,1,1,1,1,0,,,
137131.0,2019,CRL,"Charles River Laboratories International, Inc.",1100682.0,0001100682-19-000004,314,11479,314,29,7,22,0,22,0.0923566878980891,0.0222929936305732,0.0700636942675159,0.0700636942675159,0.0,25.263524697273283,6.098092168307344,19.165432528965937,19.165432528965937,0.0,CRL,CHARLES RIVER LABS INTL INC,2019,2019-12-31,8731,54171.0,35203010.0,8.453782567296948,0.0537034472030497,0.6448860912165258,0.431474666456415,0.1567144551687131,,0.0299425288580993,0.4751923695711932,2.237853890755819,152.76,48.936,0.0510114452170244,0.2523473242996171,2.8390784635086144,4692.79,252.019,3026.315,2621.226,,140.514,2229.978,0.0663476985541896,0.1154829839166862,0.4455418043877642,0.0303342062430987,,0.0663476985541896,Healthcare_Services,2.237853890755819,0.1567144551687131,0.1154829839166862,0.4455418043877642,0.6448860912165258,0,1,1,1,0,0,0.0771229890301308,0.0971154731030165,0.0771229890301308
137131.0,2020,CRL,"Charles River Laboratories International, Inc.",1100682.0,0001100682-20-000005,337,12492,337,23,3,20,0,20,0.0682492581602373,0.0089020771513353,0.059347181008902,0.059347181008902,0.0,18.411783541466537,2.4015369836695486,16.01024655779699,16.01024655779699,0.0,CRL,CHARLES RIVER LABS INTL INC,2020,2020-12-31,8731,54171.0,35203010.0,8.6108348891691,0.0663476985541896,0.6095913350820668,0.393392912657483,0.1154829839166862,,0.0303342062430987,0.4729278682953454,2.874236271340349,249.86,49.767,0.0423473241117783,0.2372278440185101,2.91235066461494,5490.831,364.304,3347.163,2923.933,,166.56,2596.767,0.0556614104311153,0.2107527771669186,0.0732300496288815,0.0325686916204508,,0.0556614104311153,Healthcare_Services,2.874236271340349,0.1154829839166862,0.2107527771669186,0.0732300496288815,0.6095913350820668,0,1,1,1,0,0,0.6145957767644121,0.1070477221186321,0.6145957767644121
137131.0,2021,CRL,"Charles River Laboratories International, Inc.",1100682.0,0001100682-21-000005,391,14033,391,17,2,15,0,15,0.0434782608695652,0.0051150895140664,0.0383631713554987,0.0383631713554987,0.0,12.11430200242286,1.4252120002850424,10.689090002137815,10.689090002137815,0.0,CRL,CHARLES RIVER LABS INTL INC,2021,2021-12-31,8731,54171.0,35203010.0,8.857129706204857,0.0556614104311153,0.6309959779576362,0.4203410108805271,0.2107527771669186,,0.0325686916204508,0.5371463771722473,3.3387214540625583,376.78,50.48,0.0350640320761152,0.2255044351800864,2.995732273553991,7024.292,390.982,4432.3,3540.16,,228.772,3773.073,0.0639537957875879,0.1231300280213324,0.2436020072535307,0.0427124587485876,,0.0639537957875879,Healthcare_Services,3.3387214540625583,0.2107527771669186,0.1231300280213324,0.2436020072535307,0.6309959779576362,0,1,1,1,0,0,0.5600803002437938,0.0912033013570465,0.5600803002437938
137131.0,2022,CRL,"Charles River Laboratories International, Inc.",1100682.0,0001100682-22-000007,313,10873,313,24,2,22,0,22,0.0766773162939297,0.0063897763578274,0.0702875399361022,0.0702875399361022,0.0,22.073024924123978,1.8394187436769984,20.23360618044698,20.23360618044698,0.0,CRL,CHARLES RIVER LABS INTL INC,2022,2022-12-31,8731,54171.0,35203010.0,8.936267933554234,0.0639537957875879,0.6023153403299061,0.4139910848282928,0.1231300280213324,,0.0427124587485876,0.5004988971124997,2.062401282690388,217.9,50.944,0.0317123890371535,0.2443079298729278,3.0633909220278057,7602.77,486.226,4579.265,3976.06,,324.733,3805.178,0.0579162833537177,0.0385680799585518,-0.0238613319731976,0.0388685736585023,,0.0579162833537177,Healthcare_Services,2.062401282690388,0.1231300280213324,0.0385680799585518,-0.0238613319731976,0.6023153403299061,0,1,1,1,0,0,-0.3752699982557831,0.1061219977642584,-0.3752699982557831
137131.0,2023,CRL,"Charles River Laboratories International, Inc.",1100682.0,0001100682-23-000006,285,10189,285,36,3,33,0,33,0.1263157894736842,0.0105263157894736,0.1157894736842105,0.1157894736842105,0.0,35.33222102267151,2.9443517518892923,32.38786927078222,32.38786927078222,0.0,CRL,CHARLES RIVER LABS INTL INC,2023,2023-12-31,8731,54171.0,35203010.0,9.011279613203548,0.0579162833537177,0.5535085352643642,0.3815568783945237,0.0385680799585518,,0.0388685736585023,0.4831111063927875,2.0344483423491955,236.4,51.338,0.0344895626004194,0.248172025848441,3.0819099697950434,8195.001,474.624,4536.003,4129.409,,318.528,3959.096,0.0013677640968898,-0.0192327764094086,-0.9783049319039914,0.0309453140099185,,0.0013677640968898,Healthcare_Services,2.0344483423491955,0.0385680799585518,-0.0192327764094086,-0.9783049319039914,0.5535085352643642,1,1,1,1,0,0,-0.1377707305478945,0.0924692953702208,-0.1377707305478945
137131.0,2024,CRL,"Charles River Laboratories International, Inc.",1100682.0,0001100682-24-000007,257,9126,257,27,3,23,1,24,0.1050583657587548,0.0116731517509727,0.0933852140077821,0.0894941634241245,0.0038910505836575,29.585798816568047,3.287310979618672,26.298487836949377,25.202717510409816,1.0957703265395573,CRL,CHARLES RIVER LABS INTL INC,2024,2024-12-31,8731,54171.0,35203010.0,8.926430509120523,0.0013677640968898,0.534017370351651,0.3694147916972455,-0.0192327764094086,,0.0309453140099185,0.4742088732649738,1.788028524197549,184.6,51.141,0.0271249524297837,0.2678548870966992,3.0007198150650303,7528.345,10.297,4020.267,4049.989,,232.967,3570.008,-0.0202283761212721,-0.0085449614801422,-15.017480819656209,0.0307132500362277,,-0.0202283761212721,Healthcare_Services,1.788028524197549,-0.0192327764094086,-0.0085449614801422,-6.133947805456701,0.534017370351651,1,1,1,1,0,0,0.0100463562201478,0.1362245073671556,0.0100463562201478
137131.0,2025,CRL,"Charles River Laboratories International, Inc.",1100682.0,0001100682-25-000011,273,9766,273,28,1,27,0,27,0.1025641025641025,0.0036630036630036,0.0989010989010989,0.0989010989010989,0.0,28.67089903747696,1.0239606799098917,27.64693835756707,27.64693835756707,0.0,CRL,CHARLES RIVER LABS INTL INC,2025,2025-12-31,8731,54171.0,35203010.0,8.872826673221502,-0.0202283761212721,0.5499643889317268,0.3687889798248793,-0.0085449614801422,,0.0307132500362277,0.435047569716269,1.9258896194226487,199.48,49.217,0.0300523220630819,0.2826229478789061,2.9806186357439426,7135.422,-144.338,3924.228,4015.382,,219.152,3104.248,,,,,,,Healthcare_Services,1.9258896194226487,-0.0085449614801422,,,0.5499643889317268,1,1,1,1,0,0,,,
142953.0,2019,MDLZ,"Mondelez International, Inc.",1103982.0,0001103982-19-000005,560,19924,560,24,3,17,4,21,0.0428571428571428,0.0053571428571428,0.0375,0.0303571428571428,0.0071428571428571,12.045773940975709,1.5057217426219636,10.540052198353743,8.532423208191126,2.007628990162618,MDLZ,MONDELEZ INTERNATIONAL INC,2019,2019-12-31,2052,311821.0,30202030.0,11.07517990428802,0.0599544532060914,0.576275387689972,0.2944584734077987,-0.0026987431567584,0.0054377294768315,0.0143301987637298,0.601171203271933,1.8007735283273174,55.08,1435.006,0.0205735177926846,0.1440920850826504,4.382026634673881,64549.0,3870.0,37198.0,25868.0,351.0,925.0,38805.0,0.0524258958855626,0.0275630122158651,-0.0813953488372093,0.0127267364695472,0.0048960330334758,0.0524258958855626,Food,1.8007735283273174,-0.0026987431567584,0.0275630122158651,-0.0813953488372093,0.576275387689972,0,1,1,1,1,1,0.1936025927677457,0.0637229451824637,0.1936025927677457
142953.0,2020,MDLZ,"Mondelez International, Inc.",1103982.0,0001103982-20-000003,537,19470,537,25,7,15,3,18,0.0465549348230912,0.0130353817504655,0.0335195530726257,0.0279329608938547,0.0055865921787709,12.840267077555213,3.59527478171546,9.244992295839754,7.704160246533128,1.5408320493066257,MDLZ,MONDELEZ INTERNATIONAL INC,2020,2020-12-31,2052,311821.0,30202030.0,11.124464955677889,0.0524258958855626,0.5921840436513789,0.3053531927444329,0.0275630122158651,0.0048960330334758,0.0127267364695472,0.5954431499778794,1.8158841436366315,58.47,1419.174,0.0538268691933343,0.142515853119009,4.3694478524670215,67810.0,3555.0,40156.0,26581.0,332.0,863.0,40377.0,0.0640910987897215,0.0804710131296791,0.2095639943741209,0.0143832349609491,0.0051720026232635,0.0640910987897215,Food,1.8158841436366315,0.0275630122158651,0.0804710131296791,0.2095639943741209,0.5921840436513789,0,1,1,1,1,1,0.1176222199395643,0.0566823980761143,0.1176222199395643
142953.0,2021,MDLZ,"Mondelez International, Inc.",1103982.0,0001103982-21-000004,632,21680,632,24,3,18,3,21,0.0379746835443038,0.0047468354430379,0.0332278481012658,0.0284810126582278,0.0047468354430379,11.07011070110701,1.3837638376383763,9.686346863468634,8.302583025830259,1.3837638376383763,MDLZ,MONDELEZ INTERNATIONAL INC,2021,2021-12-31,2052,311821.0,30202030.0,11.113820090814643,0.0640910987897215,0.5778483276694688,0.3002593453764979,0.0804710131296791,0.0051720026232635,0.0143832349609491,0.6002056877123949,1.953258981845824,66.31,1391.631,0.0529571334883443,0.1381833899719787,4.3694478524670215,67092.0,4300.0,38769.0,28720.0,347.0,965.0,40269.0,0.0381810261238599,0.0966573816155988,-0.3681395348837209,0.0127316929216846,0.0048622138530936,0.0381810261238599,Food,1.953258981845824,0.0804710131296791,0.0966573816155988,-0.3681395348837209,0.5778483276694688,0,1,1,1,1,1,0.0485136959721935,0.0489059775421784,0.0485136959721935
142953.0,2022,MDLZ,"Mondelez International, Inc.",1103982.0,0001103982-22-000003,637,22378,637,24,5,17,2,19,0.0376766091051805,0.0078492935635792,0.0298273155416012,0.0266875981161695,0.0031397174254317,10.72481901867906,2.234337295558137,8.490481723120922,7.596746804897667,0.893734918223255,MDLZ,MONDELEZ INTERNATIONAL INC,2022,2022-12-31,2052,311821.0,30202030.0,11.172700194519704,0.0381810261238599,0.6217028990598783,0.3318250165118534,0.0966573816155988,0.0048622138530936,0.0127316929216846,0.606511993929259,1.9010080683239416,66.65,1365.891,0.0273745450457413,0.1360295667570719,4.51085950651685,71161.0,2717.0,44241.0,31496.0,346.0,906.0,43160.0,0.0694625372946169,0.143510287020574,0.8251748251748252,0.0155761930775587,0.0053227997926909,0.0694625372946169,Food,1.9010080683239416,0.0966573816155988,0.143510287020574,0.8251748251748252,0.6217028990598783,0,1,1,1,1,1,0.1743074799104516,0.0711619440929694,0.1743074799104516
142953.0,2023,MDLZ,"Mondelez International, Inc.",1103982.0,0001103982-23-000006,148,5811,148,3,0,3,0,3,0.0202702702702702,0.0,0.0202702702702702,0.0202702702702702,0.0,5.162622612287042,0.0,5.162622612287042,5.162622612287042,0.0,MDLZ,MONDELEZ INTERNATIONAL INC,2023,2023-12-31,2052,311821.0,30202030.0,11.175927089962483,0.0694625372946169,0.6026670028434957,0.2816881679763555,0.143510287020574,0.0053227997926909,0.0155761930775587,0.612570211931476,1.9707753594990969,72.43,1348.483,0.0263898810774467,0.1453544564440896,4.51085950651685,71391.0,4959.0,43025.0,36016.0,380.0,1112.0,43732.0,0.0673168167948961,0.0118003109729009,-0.0701754385964912,0.0202490620027154,0.0058396718104442,0.0673168167948961,Food,1.9707753594990969,0.143510287020574,0.0118003109729009,-0.0701754385964912,0.6026670028434957,1,1,0,1,1,1,0.0750891773749992,0.0496410955227316,0.0750891773749992
142953.0,2024,MDLZ,"Mondelez International, Inc.",1103982.0,0001103982-24-000019,185,5643,185,3,0,3,0,3,0.0162162162162162,0.0,0.0162162162162162,0.0162162162162162,0.0,5.31632110579479,0.0,5.31632110579479,5.31632110579479,0.0,MDLZ,MONDELEZ INTERNATIONAL INC,2024,2024-12-31,2052,311821.0,30202030.0,11.134545227670822,0.0673168167948961,0.6064353183351096,0.2707271851321955,0.0118003109729009,0.0058396718104442,0.0202490620027154,0.6111946508606216,1.7555940576959574,59.73,1317.829,0.0204388513365548,0.1496123917835817,4.499809670330265,68497.0,4611.0,41539.0,36441.0,400.0,1387.0,41865.0,0.0342859540895547,0.0575176312395378,-0.468445022771633,0.0178913648635416,0.0055954229440317,0.0342859540895547,Food,1.7555940576959574,0.0118003109729009,0.0575176312395378,-0.468445022771633,0.6064353183351096,1,1,0,1,1,1,-0.0630923940248465,0.0445557838753847,-0.0630923940248465
142953.0,2025,MDLZ,"Mondelez International, Inc.",1103982.0,0001103982-25-000030,196,6037,196,10,1,6,3,9,0.0510204081632653,0.0051020408163265,0.0459183673469387,0.0306122448979591,0.0153061224489795,16.564518800728838,1.6564518800728838,14.908066920655957,9.938711280437303,4.969355640218652,MDLZ,MONDELEZ INTERNATIONAL INC,2025,2025-12-31,2052,311821.0,30202030.0,11.177270893969352,0.0342859540895547,0.6378222613901828,0.3073006280862255,0.0575176312395378,0.0055954229440317,0.0178913648635416,0.6149929357785332,1.602854170408606,53.83,1281.576,0.0307048834053744,0.1594415767901856,4.51085950651685,71487.0,2451.0,45596.0,38537.0,400.0,1279.0,43964.0,,,,,,,Food,1.602854170408606,0.0575176312395378,,,0.6378222613901828,1,1,1,1,1,0,,,
10519.0,2019,TXT,Textron Inc.,217346.0,0001104659-19-008151,265,9634,265,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TXT,TEXTRON INC,2019,2019-12-31,3721,336411.0,20101010.0,9.61700476065983,0.0542682114795578,0.632574244240245,0.272406445598615,-0.0244775264815345,0.0430816353708882,0.022572912504994,0.1823811426288454,1.309551045412172,44.6,227.956,0.0903582367825276,0.1867092821946997,3.555348061489413,15018.0,815.0,9500.0,13630.0,647.0,339.0,2739.0,0.0200090655960629,-0.1451944240645634,-0.6208588957055214,0.0205270996568024,0.0355500874182477,0.0200090655960629,Transportation_Equipment,1.309551045412172,-0.0244775264815345,-0.1451944240645634,-0.6208588957055214,0.632574244240245,0,0,0,0,1,1,-0.1750151943432007,0.1117559569581701,-0.1750151943432007
24316.0,2019,MNST,Monster Beverage Corporation,865752.0,0001104659-19-011581,278,13030,278,8,7,1,0,1,0.0287769784172661,0.0251798561151079,0.0035971223021582,0.0035971223021582,0.0,6.139677666922486,5.372217958557175,0.7674597083653107,0.7674597083653107,0.0,MNST,MONSTER BEVERAGE CORP,2019,2019-12-31,2086,312111.0,30201030.0,8.546820340836623,0.2150988903282727,0.1900978806885432,0.0058147481958514,0.1033929811096552,,0.0197386508727947,0.4628320549741066,6.812394356735229,63.55,536.698,0.2584328216789843,0.0640697956178529,1.261014544693133,5150.352,1107.835,979.071,4200.819,,101.661,2383.748,0.2272543189144884,0.0983186849992821,0.2723862308015183,0.0078549461236013,,0.2272543189144884,Food,6.812394356735229,0.1033929811096552,0.0983186849992821,0.2723862308015183,0.1900978806885432,0,1,1,1,0,0,0.0023464420271916,0.1026231171098078,0.0023464420271916
61567.0,2019,EL,The Estée Lauder Companies Inc.,1001250.0,0001104659-19-047085,862,41996,862,29,2,25,2,27,0.0336426914153132,0.0023201856148491,0.031322505800464,0.0290023201856148,0.0023201856148491,6.905419563767977,0.4762358319839984,6.429183731783979,5.952947899799981,0.4762358319839984,EL,ESTEE LAUDER COMPANIES INC,2019,2019-06-30,2844,325620.0,30302010.0,9.484633207308947,0.1356795378534509,0.6647157190635451,0.259349346305868,0.0858228033014389,0.0153542110063849,0.0565521435086652,0.2334296138643964,5.690664884463363,183.11,361.102,0.2270446944359987,0.157190635451505,3.871201010907891,13156.0,1785.0,8745.0,14866.0,202.0,744.0,3071.0,0.0384680276699848,-0.038477061751648,-0.6168067226890757,0.0350373994713458,0.0128226758899949,0.0384680276699848,Chemicals,5.690664884463363,0.0858228033014389,-0.038477061751648,-0.6168067226890757,0.6647157190635451,0,1,1,1,1,1,0.3839848125429054,0.0754144898650522,0.3839848125429054
145701.0,2020,PFG,"Principal Financial Group, Inc.",1126328.0,0001104659-20-021174,3209,128815,3209,110,23,81,6,87,0.0342785914615144,0.0071673418510439,0.0271112496104705,0.0252415082580243,0.0018697413524462,8.539378178007219,1.7855063463106005,6.753871831696619,6.28808756744168,0.4657842642549393,PFG,PRINCIPAL FINANCIAL GRP INC,2020,2020-12-31,6282,523940.0,40301020.0,12.60023309609866,0.0047055618878479,0.943117584770404,0.0156607086930856,-0.0876146903672592,,0.0003667897502492,0.0115768014922409,0.9888261042377364,49.61,273.3,0.0194007505030716,0.0034352826792642,2.856470206220483,296627.7,1395.8,279754.8,14597.8,,108.8,3434.0,0.0056148352968516,-0.0491923440518433,0.225533744089411,0.0004263808634754,,0.0056148352968516,Finance,0.9888261042377364,-0.0876146903672592,-0.0491923440518433,0.225533744089411,0.943117584770404,0,1,1,1,0,0,-0.0499514028102063,0.1426166210882475,-0.0499514028102063
1487.0,2020,AIG,"American International Group, Inc.",5272.0,0001104659-20-023889,4375,176761,4375,121,17,85,19,104,0.0276571428571428,0.0038857142857142,0.0237714285714285,0.0194285714285714,0.0043428571428571,6.84540141773355,0.961750612408846,5.883650805324704,4.80875306204423,1.0748977432804747,AIG,AMERICAN INTERNATIONAL GROUP,2020,2020-12-31,6331,524126.0,40301040.0,13.281895550983997,-0.0101350256871066,0.8854199880303028,0.0719170783026219,-0.1207057392009734,,0.0,0.0085527067373026,0.9410374519890672,37.86,861.558,0.0545405563010566,0.0046821636165536,3.80666248977032,586481.0,-5944.0,519282.0,43358.0,,0.0,5016.0,0.0157487183616501,0.2003782462290696,2.579407806191117,0.0,,0.0157487183616501,Finance,0.9410374519890672,-0.1207057392009734,0.2003782462290696,2.579407806191117,0.8854199880303028,0,1,1,1,0,0,-0.2394149223103406,0.1703260020839715,-0.2394149223103406
1078.0,2020,ABT,Abbott Laboratories,1800.0,0001104659-20-023904,479,14171,479,53,15,38,0,38,0.1106471816283924,0.0313152400835073,0.0793319415448851,0.0793319415448851,0.0,37.40032460659092,10.584997530167245,26.81532707642368,26.81532707642368,0.0,ABT,ABBOTT LABORATORIES,2020,2020-12-31,3845,334510.0,35101010.0,11.192003690737314,0.0619589788829464,0.5450873904173789,0.2741633125654739,0.084754262788365,0.0333572255610078,0.0300077190274025,0.5310690852952528,3.2182413395269336,109.49,1771.23,0.0985278712025142,0.1396316921210784,4.691347882229144,72548.0,4495.0,39545.0,34608.0,2420.0,2177.0,38528.0,0.0940342571413373,0.2446544151641239,0.5730812013348164,0.0250678227565296,0.0364647055694451,0.0940342571413373,Instruments,3.2182413395269336,0.084754262788365,0.2446544151641239,0.5730812013348164,0.5450873904173789,0,1,1,1,1,1,0.2856309238454587,0.0738304921032261,0.2856309238454587
10519.0,2020,TXT,Textron Inc.,217346.0,0001104659-20-024773,247,9535,247,3,2,1,0,1,0.0121457489878542,0.0080971659919028,0.0040485829959514,0.0040485829959514,0.0,3.146303093864709,2.097535395909806,1.048767697954903,1.048767697954903,0.0,TXT,TEXTRON INC,2020,2020-12-31,3721,336411.0,20101010.0,9.644911105223,0.0200090655960629,0.6215113643722074,0.3057696043514861,-0.1451944240645634,0.0355500874182477,0.0205270996568024,0.1713397655895875,1.3301844537978371,48.33,226.444,0.1459560966133523,0.1855209480023311,3.49650756146648,15443.0,309.0,9598.0,11651.0,549.0,317.0,2646.0,0.0471346433310166,0.0627413955883615,1.4142394822006472,0.0236936880015163,0.039110380994503,0.0471346433310166,Transportation_Equipment,1.3301844537978371,-0.1451944240645634,0.0627413955883615,1.4142394822006472,0.6215113643722074,0,1,1,1,1,1,-0.0223504009590336,0.1541663419766032,-0.0223504009590336
